Date,Content,URL,Thread
"Jun-23-2023, 05:41:47","polish women would rather fuck a pajeet than a hard working polish man we're getting hundreds of thousands of shitskins these days so ""our"" women should be content with that situation - they won't have to travel abroad to betray their race like that whore who fortunately got raped and killed in greece the other day short indian picks up hot girls in warsaw, poland https://www.youtube.com/watch?v=vwvchrx5uui",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928132,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 05:43:17",it's about time cocky polacks get hated like never before for their boasting about muh we will never let poland turn into decadent west here,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928133,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 05:44:03",support ukraine!! yay nato!!,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928134,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 05:44:30","trivia: polacks never actively fought against the invasion, it was just that our economy was too shit for people to want to move here",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928135,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 05:45:07",how all race mixers aka mutt dispensers should be dealt with.,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928136,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 05:49:20","pua shit works, thats why the system went into fanatic overdrive to destroy the whole movement.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928137,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 05:55:03",then average polish man walks in,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928138,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 05:55:35",,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928139,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 05:56:36",works for me. kill yourself.,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928140,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:00:32","pua doesn't work unless you're a chad (see mystery's tv show, where only the chads were successful), and these faggots always eventually get caught out hiring girls for videos.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928141,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:00:47",works for me,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928142,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:04:06",you will never be a woman. all women i have seen were visibly disgusted upon seeing pajeets and i had to stop my own mom from talking shit about them in public,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928143,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:22:08","i can't even imagine how retarded you have to be to believe any of those ""pick-up artist/dating coach"" videos, especially from a shitskin.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928144,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:25:12","lol keep coping it's knows fact that polish whores fuck niggers and arabs, pajeets especially when i was in uk, same goes for latvian whores. muh based eastern europe",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928145,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:28:54","jewish women fuck bbc and bpc only, thats a fact you little jewish incel dicklet.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928146,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:29:12",women only seem to respect violence so just beat the ever loving fuck out some brown bitch,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928147,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:37:33","lmao imagine having disgusting pictures like that on your pc, totally demented mind of a cuckold",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928148,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:38:33",i had a polish egf ama.,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928149,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:38:56","i live in poland most of the time - only the ugly by polish standards girls would actually sleep with these chapatis. most of them are exchange details to they can send screenshots to laugh with their friends. either that or they just want to practice their english. for some reason polish people are very insecure about their pronunciation / grammar when speaking english, so they jump on any opportunity to practice.  poland is still based and you only see chad foreigners with good jobs with actually decent looking gfs out there. i should know, i'm one of them.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928150,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:39:15","you are mentally ill, kys. no wonder why no one wants you around",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928151,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:40:39","retarded coomer, i'm sure they do, the same with romanian whores, but never for free. you will never see an eastern european slut fuck a low status shitskins or niggers for free, maybe they could get lucky with an ugly reject, but never with atractive women you see in this type of videos. you retards don't have a clue how women work.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928152,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:40:59",ugh are you a pajeet? how come you live in the uk and can't speak proper english?,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928153,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:42:41",based. finally we will get some diversity.,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928154,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:44:30",it's the adhd mate,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928155,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:45:50",kara boga sirs will inherit the world,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928156,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:48:12","i hate to admit it but poos do have their luck with eastern and central slavs, guess they just have a scat fetish for smelly, creepy and rude males that wobble their head in a comical way.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928157,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:51:04","palestinian bvlls are coming for you nigga, prepare your jewish anus nigga",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928158,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:52:33","i'm not a tranny, it's just that polish women are whores trannies might as well all drop dead, i don't care",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928159,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:53:00","i believe it, because eastern europeans are low iq.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928160,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:54:26",southern europeans have definitely lower iq than us but i don't hear about their women being such whores,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928161,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:56:38","oh hi justin! welcome to 4chan, the famous hacker! before you smear yourself with cow dung, let me tell you that you are full of shit yourself and need to go back, btw, those girls you ""picked"" up, they're 2/10. tops. however, even if they were 10/10, you would not achieve much when compared to an average white guy from anywhere in europe. enjoy your stay, don't spend too much on hookers and kys.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928162,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 06:59:28","good point. maybe, they have historic/cultural xenophobia cultural norms, because of their various conflicts with dark shitskins instead of yellow ones.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928163,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:05:15","they have higher iq, richer countries and more history than your nation you literally go to their country to work slave jobs and your women are all prostitutes there  what makes you think you're an equal, let alone superior? the reason you are considered to be negroids aside from haiti is because you have as much achievements as nigeria and as much aids as liberia you drink your life away the white negroes of europe, i feel bad for the poojets, they will probably catch diseases",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928164,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:07:17","almost the entire discord is bumping this thread xisters, keep it up. transgirl power!",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928165,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:09:31","not my fault your women are whores lmao polish men are all ugly, have alcoholic problems and usually bald by 20 you're all so fucking poor too, with 10k you're rich over there.  most polish women would rather fuck an aboriginal than you you can always turn into trannies since you seem to like them a lot",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928166,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:10:09","aids i forgot about that, i don't know why pooland is elevated as the white saviors, they're not even on the same level as orban.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928167,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:11:30","polish women fuck everything, every third word you say is litterally whore on average. your women are such giant whores, that your whole society is centered around whoreism.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928168,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:11:57","so true sister, you are valid and you will have sex one day",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928169,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:14:54","look at the polish girl ""raped"" in greece by pakis, she had a boyfriend of 9 years and was also a escort lmao average polish whore",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928170,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:15:04",so much seething in the youtube comment section damn,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928171,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:15:34",fake the girls are cheap paid models in most cases next,http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928172,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:16:27","the polish whores who fuck pajeets aren't attracted to their greasy shit-colored skin, their fugly facial features, or their tiny dicks. they're attracted to their wallets, plain and simple. pajeet techies now have disposable income and like most south and east asian's they're downright stupid with it. all a white whore has to do is bat her eyelashes a little and promise bobs at the end of the night and horny little pajeet opens his wallet and the whore gets a major payday.",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928173,manlet_pajeets_stealing_Polish_women
"Jun-23-2023, 07:16:50","""picking up polish girls!"" step 1: hire polish whore using the money that your family made from selling the farm to send you to school in a non-shithole country  step 2: attempt to find condom that fits your below-average cock step 3: try to last more than 3 minutes (always get your money's worth- tuition still isn't cheap!) there you have it, you are officially a hindi chad that feels superior already from simply touching white skin",http://boards.4chan.org/bant/thread/17928132/manlet-pajeets-stealing-polish-women#p17928174,manlet_pajeets_stealing_Polish_women
